Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_09_801.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_09_850.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_09_901.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_09_951.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_001.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_051.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_101.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_151.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_201.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_252.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_302.jpg,0,0,0,0,99.66999,85.58897,0.000235427,56.82555,1.396749E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_351.jpg,0,0,0,0,99.66999,85.58897,0.0002353248,56.82555,1.0921E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_402.jpg,0,0,0,0,99.66999,85.58897,0.0002352225,56.82555,7.874504E-08
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_451.jpg,0,0,0,0,99.66999,85.58897,0.0002351049,56.82555,9.941325E-08
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_502.jpg,0,0,0,0,99.66999,85.58897,0.0002349874,56.82555,1.20088E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_551.jpg,0,0,0,0,99.66999,85.58897,0.000234957,56.82555,2.223738E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_601.jpg,0,0,0,0,99.66999,85.58897,0.0002349417,56.82555,2.735135E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_652.jpg,0,0,0,0,99.66999,85.58897,0.0002349264,56.82555,3.246466E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_702.jpg,0,0,0,0,99.66999,85.58897,0.0002349112,56.82555,3.757862E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_751.jpg,0,0,0,0,99.66999,85.58897,0.0002349113,56.82555,3.757862E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_800.jpg,0,0,0,0,99.66999,85.58897,0.0002349113,56.82555,3.757862E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_852.jpg,0,0,0,0,99.66999,85.58897,0.0002349112,56.82555,3.757862E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_901.jpg,0,0,0,0,99.66999,85.58897,0.0002349112,56.82555,3.757862E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_10_951.jpg,0,0,0,0,99.66999,85.58897,0.0002349113,56.82555,3.757862E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_002.jpg,0,0,0,0,99.66999,85.58897,0.0002349113,56.82555,3.757862E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_052.jpg,0,0,0,0,99.66999,85.58897,0.0002349112,56.82555,3.757862E-07
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_102.jpg,0,0.09928501,0,0,99.67,85.58899,0.0009457784,56.82092,-1.261135E-05
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_150.jpg,0,0.246321,0,0.01797679,99.67044,85.58965,0.01818658,56.87336,-4.576526E-05
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_201.jpg,0,0.3963901,0,0.01192179,99.67093,85.5904,0.03665874,56.79255,4.163898E-05
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_252.jpg,0,0.5496901,0,0.0378342,99.67254,85.59286,0.09633102,56.78026,1.398223E-05
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_301.jpg,0,0.6965881,0,0.06792493,99.67461,85.59605,0.1732237,56.81623,4.324584E-05
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_352.jpg,0,0.8496121,0,0.0953973,99.67966,85.60374,0.3544607,56.59866,0.001430805
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_400.jpg,0,0.9993482,0,0.1272976,99.68402,85.61036,0.4967664,56.52813,0.00214428
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_451.jpg,0,1,0,0.1685598,99.69186,85.62238,0.7237773,56.57202,0.0002100718
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_501.jpg,0,1,0,0.2109657,99.69806,85.63184,0.8841186,56.57084,0.0006775233
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_550.jpg,0,1,0,0.2589228,99.70908,85.64854,1.144315,56.52114,0.0001157094
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_601.jpg,0,1,0,0.291618,99.71693,85.66045,1.288851,56.5746,0.001481779
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_651.jpg,0,1,0,0.3578522,99.72897,85.67892,1.317253,56.59148,0.003365718
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_700.jpg,0,1,0,0.4021835,99.73653,85.69045,1.186573,56.49041,0.002760815
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_750.jpg,0,1,0,0.4314117,99.74992,85.71085,1.049522,56.4042,0.0006288564
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_801.jpg,0,1,0,0.4555797,99.75985,85.72591,0.9900948,56.36243,-0.0001868442
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_851.jpg,0,1,0,0.5231735,99.77697,85.7519,0.9737292,56.45565,-0.000549456
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_902.jpg,0,1,0,0.551326,99.78957,85.771,0.9953985,56.44346,0.0004659106
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_11_951.jpg,0,1,0,0.6053725,99.81004,85.80212,1.064875,56.47052,0.001029028
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_002.jpg,0,1,0,0.6423563,99.8252,85.82509,1.147998,56.44977,0.0006316525
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_051.jpg,0,1,0,0.6697634,99.84841,85.86047,1.241478,56.51341,0.001072538
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_101.jpg,0,1,0,0.7073568,99.8642,85.88464,1.252859,56.46342,0.002114716
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_151.jpg,0,1,0,0.7740812,99.88906,85.92242,1.221963,56.49108,0.0003886087
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_202.jpg,0,1,0,0.8047067,99.90675,85.94931,1.204565,56.51897,0.0001721268
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_250.jpg,0,1,0,0.8449478,99.93436,85.99128,1.185115,56.43993,0.0007551109
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_301.jpg,0,1,0,0.881691,99.95417,86.02139,1.208806,56.46192,-2.110891E-05
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_351.jpg,0,1,0,0.9288433,99.98524,86.06868,1.242168,56.41441,0.00134074
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_400.jpg,0,1,0,0.9692231,100.0069,86.10156,1.256447,56.41676,0.001171045
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_451.jpg,0,1,0,1.018072,100.0405,86.15258,1.253705,56.437,0.0007826175
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_501.jpg,0,1,0,1.050464,100.0636,86.18774,1.238277,56.44156,0.0007575007
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_550.jpg,0,1,0,1.09489,100.0995,86.24237,1.214514,56.44278,0.0002021496
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_601.jpg,0,1,0,1.125633,100.1246,86.2804,1.222485,56.45071,-6.124551E-05
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_652.jpg,0,1,0,1.17264,100.1633,86.33926,1.230163,56.49733,0.0007009763
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_718.jpg,0,1,0,1.201263,100.2034,86.40035,1.22843,56.52513,0.0006002607
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_767.jpg,0,1,0,1.267174,100.2311,86.44252,1.231799,56.54808,0.0007408464
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_818.jpg,0,1,0,1.296804,100.2739,86.50774,1.235972,56.57146,0.0007157088
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_867.jpg,0,1,0,1.344771,100.3032,86.55252,1.236979,56.58242,0.0009023555
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_917.jpg,0,1,0,1.376822,100.3485,86.62173,1.240645,56.60317,0.0009196498
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_12_967.jpg,0,1,0,1.424066,100.3796,86.66924,1.244007,56.61732,0.0009008634
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_018.jpg,0,1,0,1.456575,100.4274,86.74242,1.245859,56.6318,0.0009326746
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_068.jpg,0,1,0,1.50242,100.4601,86.79258,1.249743,56.64098,0.0009602168
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_118.jpg,0,1,0,1.533544,100.5105,86.86974,1.254005,56.65169,0.0009902411
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_167.jpg,0,1,0,1.580167,100.5449,86.92249,1.256168,56.65986,0.0009872797
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_217.jpg,-0.7470462,1,0,1.611071,100.5979,87.00355,1.261158,56.65922,0.001007724
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_268.jpg,-3.009602,1,0,1.65689,100.6344,87.05865,1.266348,56.57434,0.00172862
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_318.jpg,-5.286422,1,0,1.68694,100.6917,87.14214,1.266449,56.18932,0.001781781
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_367.jpg,-4.483664,1,0,1.733022,100.7316,87.19833,1.257975,55.80984,-0.001365887
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_417.jpg,-2.289104,1,0,1.76403,100.7928,87.28496,1.26995,55.39914,0.003444008
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_468.jpg,-0.02641439,1,0,1.808099,100.8343,87.34407,1.279309,55.25542,0.002891625
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_517.jpg,0,1,0,1.838819,100.8972,87.43488,1.281865,55.20869,0.001386342
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_568.jpg,0,1,0,1.884215,100.9398,87.49675,1.284293,55.20808,0.00117861
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_618.jpg,0,1,0,1.915031,101.0051,87.59148,1.288513,55.21671,0.001135166
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_668.jpg,0,1,0,1.960158,101.0494,87.6559,1.292686,55.22516,0.001125614
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_718.jpg,-0.7226112,1,0,1.990252,101.1173,87.7543,1.29599,55.22276,0.001166713
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_767.jpg,-2.972161,1,0,2.033984,101.1637,87.82086,1.298914,55.13195,0.001921484
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_818.jpg,-5.220901,1,0,2.063197,101.2361,87.92133,1.295307,54.71709,0.0007098006
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_868.jpg,-7.467165,1,0,2.10681,101.2864,87.98855,1.291158,54.26637,359.9897
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_918.jpg,-5.199795,1,0,2.1359,101.3642,88.09032,1.285493,53.51814,359.9754
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_13_967.jpg,-2.9232,1,0,2.180443,101.4171,88.15931,1.284083,53.11948,359.9816
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_017.jpg,-0.7046995,1,0,2.210567,101.4977,88.26505,1.299402,52.80009,0.003272155
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_067.jpg,0,1,0,2.252725,101.5522,88.33677,1.313497,52.7355,0.002539176
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_117.jpg,0,1,0,2.282478,101.635,88.44606,1.316276,52.72027,0.001391378
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_185.jpg,0,1,0,2.326935,101.7192,88.5576,1.32166,52.72775,0.001305794
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_235.jpg,-3.002534,1,0,2.370145,101.8058,88.67059,1.325608,52.55394,0.002633716
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_284.jpg,-5.24016,1,0,2.398866,101.8653,88.74625,1.324059,52.26044,0.002152885
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_334.jpg,-6.008759,1,0,2.44066,101.9577,88.85949,1.306247,51.52687,359.9799
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_384.jpg,-3.77577,1,0,2.469194,102.0207,88.93575,1.29537,51.06085,359.9727
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_434.jpg,-1.483742,1,0,2.512611,102.1164,89.05216,1.288873,50.62342,359.9884
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_485.jpg,0,1,0,2.541505,102.1812,89.13123,1.303387,50.50493,0.001669826
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_535.jpg,0,1,0,2.583222,102.2801,89.25156,1.34084,50.45944,0.001903823
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_584.jpg,0,1,0,2.610722,102.3466,89.33271,1.349677,50.45809,0.001485738
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_634.jpg,-2.21904,1,0,2.654695,102.448,89.45555,1.346287,50.35655,0.002204305
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_685.jpg,-4.509359,1,0,2.68262,102.5173,89.53785,1.343605,50.12369,0.003446724
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_734.jpg,-6.739785,1,0,2.723552,102.6246,89.66095,1.332561,49.44279,359.985
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_784.jpg,-7.52148,1,0,2.750343,102.6983,89.74258,1.314782,48.80943,359.9568
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_835.jpg,-5.27175,1,0,2.792219,102.8112,89.86535,1.268406,47.87916,359.9284
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_884.jpg,-3.050189,1,0,2.820386,102.8878,89.94791,1.238742,47.40674,359.9178
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_934.jpg,-0.8172449,1,0,2.862992,103.0043,90.07357,1.212693,47.01393,359.9178
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_14_984.jpg,0,1,0,2.890175,103.083,90.15876,1.216545,46.93284,359.9244
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_034.jpg,0,1,0,2.930777,103.2028,90.28839,1.249273,46.91455,359.9411
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_085.jpg,-0.7457855,1,0,2.957831,103.2837,90.37591,1.283026,46.91243,359.9584
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_135.jpg,-2.991511,1,0,2.998144,103.4073,90.50784,1.329917,46.73125,359.988
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_184.jpg,-5.241015,1,0,3.025141,103.4917,90.59571,1.355977,46.42411,-0.002081923
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_235.jpg,-6.762691,1,0,3.051473,103.6213,90.72636,1.363855,45.62571,359.9852
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_283.jpg,-3.787832,1,0,3.09245,103.7093,90.81355,1.351746,45.09459,359.9801
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_334.jpg,-1.538958,1,0,3.133799,103.8427,90.94571,1.335966,44.57603,359.9898
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_384.jpg,0,1,0,3.161275,103.9329,91.03495,1.341021,44.42294,-0.0007713823
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_435.jpg,0,1,0,3.200781,104.07,91.17035,1.370018,44.35896,0.001313479
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_484.jpg,0,1,0,3.227273,104.1624,91.2616,1.397232,44.35636,0.001540879
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_535.jpg,0,1,0,3.267156,104.3021,91.39944,1.401872,44.36473,0.001589402
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_584.jpg,-0.8032948,1,0,3.295339,104.3961,91.4921,1.392879,44.36189,0.00161982
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_635.jpg,-3.046051,1,0,3.335234,104.5394,91.63189,1.389006,44.18097,0.002415075
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_684.jpg,-3.789943,1,0,3.361531,104.6366,91.72518,1.384613,43.90936,0.003460394
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_735.jpg,-1.560643,1,0,3.401734,104.7845,91.86594,1.38366,43.5107,0.00300648
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_784.jpg,0,1,0,3.427168,104.8841,91.96078,1.390106,43.3716,0.002603281
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_835.jpg,0,1,0,3.466388,105.035,92.10454,1.407809,43.30957,0.001960696
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_885.jpg,0,1,0,3.492977,105.1365,92.20117,1.412729,43.30144,0.00176598
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_934.jpg,0,1,0,3.53277,105.2901,92.34735,1.410606,43.30512,0.001676199
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_15_984.jpg,-0.772562,1,0,3.559616,105.3936,92.44568,1.411377,43.29961,0.001593358
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_034.jpg,-3.054062,1,0,3.598669,105.5509,92.59373,1.410486,43.12231,0.002721374
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_085.jpg,-5.29983,1,0,3.623877,105.6575,92.69231,1.404336,42.82472,0.001957651
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_135.jpg,-4.565882,1,0,3.661901,105.8204,92.83929,1.38139,42.12789,359.9795
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_184.jpg,-2.302652,1,0,3.687877,105.9303,92.93759,1.361043,41.72301,359.969
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_234.jpg,-0.07834733,1,0,3.72738,106.0969,93.0864,1.339277,41.3956,359.9662
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_285.jpg,0,1,0,3.752656,106.2091,93.18656,1.339393,41.32748,359.9656
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_335.jpg,-0.7744047,1,0,3.790479,106.3793,93.33807,1.357589,41.29725,359.9675
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_384.jpg,-2.997315,1,0,3.81516,106.4941,93.43938,1.368599,41.19788,359.9705
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_434.jpg,-5.296499,1,0,3.85282,106.6692,93.59059,1.371411,40.74931,359.9583
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_485.jpg,-7.54857,1,0,3.877546,106.7879,93.69043,1.357198,40.23378,359.9332
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_535.jpg,-9.792989,1,0,3.913367,106.9695,93.83746,1.286025,39.08138,359.8665
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_584.jpg,-12.04146,1,0,3.936909,107.0932,93.93307,1.205985,38.08038,359.7917
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_635.jpg,-14.30406,1,0,3.969575,107.2828,94.07154,1.013812,36.19778,359.6342
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_684.jpg,-15,1,0,3.990605,107.4121,94.15996,0.8389641,34.74073,359.4892
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_735.jpg,-13.45983,1,0,4.022363,107.6103,94.28699,0.5201546,32.49823,359.2208
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_784.jpg,-11.21208,1,0,4.044413,107.7449,94.36858,0.2778269,31.12232,359.0263
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_835.jpg,-8.999745,1,0,4.07783,107.9508,94.48801,359.9337,29.41184,358.7649
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_885.jpg,-6.760544,1,0,4.092488,108.0917,94.56812,359.8462,28.57988,358.6961
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_935.jpg,-4.483005,1,0,4.117241,108.3077,94.68868,359.8912,27.72333,358.7425
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_16_984.jpg,-2.258609,1,0,4.141235,108.456,94.76945,0.06494428,27.25153,358.8663
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_035.jpg,0,1,0,4.183455,108.6799,94.88789,0.2035065,26.83071,359.0757
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_085.jpg,0,1,0,4.208252,108.8312,94.96591,0.2991488,26.70699,359.1953
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_134.jpg,0,1,0,4.244603,109.0609,95.08256,0.4694598,26.63518,359.3484
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_185.jpg,0,1,0,4.268317,109.2155,95.16064,0.598526,26.6227,359.4465
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_235.jpg,0,0.9503169,0,4.303864,109.4494,95.27859,0.809387,26.6287,359.5954
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_285.jpg,0,0.849589,0,4.325692,109.6063,95.3578,0.9544935,26.64246,359.6966
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_334.jpg,0,0.650503,0,4.350857,109.8425,95.47718,1.160476,26.67171,359.8496
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_385.jpg,0,0.500023,0,4.362805,110.0002,95.55704,1.281351,26.69502,359.9516
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_435.jpg,0,0.3492639,0,4.372928,110.2371,95.67535,1.410993,26.6879,0.006486485
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_484.jpg,0,0.2001429,0,4.375357,110.3945,95.75343,1.448131,26.67235,0.006139098
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_534.jpg,0,0.05112994,0,4.371144,110.6292,95.87012,1.428272,26.65625,0.005350127
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_585.jpg,0,0,0,4.363493,110.7846,95.94753,1.375036,26.64444,0.005205248
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_634.jpg,0,0,0,4.349731,111.0162,96.06297,1.242511,26.62745,0.004788502
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_685.jpg,0,0,0,4.340512,111.1697,96.13949,1.125453,26.61697,0.00442324
/Users/Joseph/Desktop/IMG/robocam_2017_05_25_11_31_17_734.jpg,0,0,0,4.326593,111.3989,96.25371,0.9173108,26.60252,0.003825343
